order_item_id,order_id,product_id,seller_id,quantity,price
ITEM_3824,ORD_1085,PROD_693,SELL_270,4,1235
ITEM_3825,ORD_1850,PROD_161,SELL_177,1,32780
ITEM_3826,ORD_2742,PROD_993,SELL_241,2,34101
ITEM_3827,ORD_2050,PROD_393,SELL_13,1,1353
ITEM_3828,ORD_1539,PROD_370,SELL_177,2,27639
ITEM_3829,ORD_162,PROD_377,SELL_83,3,9887
ITEM_3830,ORD_1239,PROD_878,SELL_8,3,17144
ITEM_3831,ORD_2746,PROD_425,SELL_284,3,1391
ITEM_3832,ORD_1226,PROD_478,SELL_171,3,7001
ITEM_3833,ORD_876,PROD_886,SELL_21,2,19358
ITEM_3834,ORD_2057,PROD_852,SELL_20,3,48219
ITEM_3835,ORD_2286,PROD_999,SELL_69,4,38484
ITEM_3836,ORD_915,PROD_136,SELL_74,1,5779
ITEM_3837,ORD_2751,PROD_126,SELL_179,4,5948
ITEM_3838,ORD_176,PROD_447,SELL_22,4,33560
ITEM_3839,ORD_1717,PROD_118,SELL_128,4,36884
ITEM_3840,ORD_727,PROD_738,SELL_264,4,47775
ITEM_3841,ORD_1410,PROD_412,SELL_183,4,30831
ITEM_3842,ORD_2700,PROD_117,SELL_291,1,32921
ITEM_3843,ORD_965,PROD_726,SELL_87,2,24959
ITEM_3844,ORD_929,PROD_269,SELL_41,1,23725
ITEM_3845,ORD_486,PROD_664,SELL_109,4,49133
ITEM_3846,ORD_1279,PROD_7,SELL_285,4,12039
ITEM_3847,ORD_1205,PROD_675,SELL_41,4,2631
ITEM_3848,ORD_2501,PROD_466,SELL_240,3,46648
ITEM_3849,ORD_2647,PROD_575,SELL_196,4,4794
ITEM_3850,ORD_2027,PROD_810,SELL_123,4,13222
ITEM_3851,ORD_2271,PROD_866,SELL_57,2,30587
ITEM_3852,ORD_1687,PROD_165,SELL_219,3,26425
ITEM_3853,ORD_1335,PROD_526,SELL_53,1,36880
ITEM_3854,ORD_685,PROD_5,SELL_75,4,827
ITEM_3855,ORD_2794,PROD_648,SELL_26,4,1801
ITEM_3856,ORD_505,PROD_711,SELL_155,4,17037
ITEM_3857,ORD_1625,PROD_400,SELL_11,2,1411
ITEM_3858,ORD_923,PROD_837,SELL_280,2,36869
ITEM_3859,ORD_1943,PROD_745,SELL_6,2,38772
ITEM_3860,ORD_964,PROD_150,SELL_191,2,48592
ITEM_3861,ORD_1581,PROD_629,SELL_153,1,38692
ITEM_3862,ORD_472,PROD_538,SELL_133,4,8542
ITEM_3863,ORD_699,PROD_518,SELL_257,1,17383
ITEM_3864,ORD_1818,PROD_382,SELL_279,1,22297
ITEM_3865,ORD_2232,PROD_155,SELL_247,4,35631
ITEM_3866,ORD_1893,PROD_592,SELL_295,3,10484
ITEM_3867,ORD_1976,PROD_930,SELL_216,2,22541
ITEM_3868,ORD_1423,PROD_579,SELL_21,4,39159
ITEM_3869,ORD_2171,PROD_283,SELL_95,3,9027
ITEM_3870,ORD_1374,PROD_862,SELL_98,2,45387
ITEM_3871,ORD_126,PROD_182,SELL_210,4,36840
ITEM_3872,ORD_2547,PROD_854,SELL_269,2,6225
ITEM_3873,ORD_841,PROD_396,SELL_146,1,43678
ITEM_3874,ORD_179,PROD_209,SELL_57,1,9988
ITEM_3875,ORD_2425,PROD_63,SELL_111,1,5313
ITEM_3876,ORD_730,PROD_772,SELL_289,3,27795
ITEM_3877,ORD_1920,PROD_704,SELL_264,3,1687
ITEM_3878,ORD_2415,PROD_261,SELL_99,1,6946
ITEM_3879,ORD_2483,PROD_11,SELL_256,3,43627
ITEM_3880,ORD_1560,PROD_589,SELL_12,3,16314
ITEM_3881,ORD_1252,PROD_533,SELL_44,1,12225
ITEM_3882,ORD_572,PROD_818,SELL_155,3,43988
ITEM_3883,ORD_68,PROD_791,SELL_188,2,3291
ITEM_3884,ORD_1310,PROD_795,SELL_108,2,44402
ITEM_3885,ORD_754,PROD_713,SELL_76,3,49287
ITEM_3886,ORD_2715,PROD_179,SELL_123,2,41295
ITEM_3887,ORD_1505,PROD_909,SELL_47,2,5166
ITEM_3888,ORD_315,PROD_57,SELL_116,3,3245
ITEM_3889,ORD_39,PROD_54,SELL_99,1,25055
ITEM_3890,ORD_1096,PROD_273,SELL_56,2,8350
ITEM_3891,ORD_2251,PROD_192,SELL_213,3,6641
ITEM_3892,ORD_555,PROD_118,SELL_12,3,32961
ITEM_3893,ORD_2972,PROD_398,SELL_260,1,1265
ITEM_3894,ORD_2061,PROD_296,SELL_105,2,23601
ITEM_3895,ORD_1044,PROD_564,SELL_220,3,11147
ITEM_3896,ORD_2717,PROD_474,SELL_195,4,9275
ITEM_3897,ORD_86,PROD_616,SELL_34,3,16174
ITEM_3898,ORD_2311,PROD_590,SELL_163,4,47560
ITEM_3899,ORD_2275,PROD_302,SELL_2,1,38454
ITEM_3900,ORD_2498,PROD_44,SELL_211,2,42049
ITEM_3901,ORD_362,PROD_859,SELL_82,4,37477
ITEM_3902,ORD_1163,PROD_446,SELL_163,4,36737
ITEM_3903,ORD_755,PROD_637,SELL_172,4,40800
ITEM_3904,ORD_2136,PROD_20,SELL_267,1,35997
ITEM_3905,ORD_304,PROD_402,SELL_217,1,44041
ITEM_3906,ORD_2515,PROD_717,SELL_107,1,7317
ITEM_3907,ORD_1868,PROD_542,SELL_275,4,12728
ITEM_3908,ORD_1042,PROD_512,SELL_93,1,5064
ITEM_3909,ORD_1241,PROD_571,SELL_72,2,6485
ITEM_3910,ORD_935,PROD_685,SELL_56,3,18054
ITEM_3911,ORD_1500,PROD_787,SELL_93,4,42804
ITEM_3912,ORD_414,PROD_101,SELL_103,2,6227
ITEM_3913,ORD_2753,PROD_128,SELL_211,3,40015
ITEM_3914,ORD_1124,PROD_637,SELL_81,1,34698
ITEM_3915,ORD_992,PROD_916,SELL_256,3,6504
ITEM_3916,ORD_895,PROD_641,SELL_245,1,29388
ITEM_3917,ORD_2501,PROD_495,SELL_25,2,8997
ITEM_3918,ORD_2502,PROD_355,SELL_109,4,29515
ITEM_3919,ORD_1036,PROD_902,SELL_239,4,8294
ITEM_3920,ORD_2028,PROD_210,SELL_80,1,36642
ITEM_3921,ORD_1149,PROD_836,SELL_91,1,42970
ITEM_3922,ORD_453,PROD_357,SELL_206,4,42400
ITEM_3923,ORD_2549,PROD_173,SELL_56,2,24775
ITEM_3924,ORD_2192,PROD_444,SELL_27,1,16128
ITEM_3925,ORD_672,PROD_61,SELL_253,3,25682
ITEM_3926,ORD_2021,PROD_250,SELL_113,3,33983
ITEM_3927,ORD_557,PROD_678,SELL_217,2,36433
ITEM_3928,ORD_2904,PROD_184,SELL_156,2,28690
ITEM_3929,ORD_968,PROD_253,SELL_42,4,35235
ITEM_3930,ORD_410,PROD_222,SELL_270,4,42058
ITEM_3931,ORD_1282,PROD_458,SELL_232,3,28507
ITEM_3932,ORD_2187,PROD_76,SELL_220,4,19326
ITEM_3933,ORD_2478,PROD_845,SELL_224,3,15686
ITEM_3934,ORD_2138,PROD_736,SELL_263,4,42673
ITEM_3935,ORD_2507,PROD_477,SELL_59,1,7538
ITEM_3936,ORD_1322,PROD_75,SELL_266,1,22817
ITEM_3937,ORD_1161,PROD_68,SELL_42,1,29713
ITEM_3938,ORD_912,PROD_813,SELL_144,3,13288
ITEM_3939,ORD_1014,PROD_894,SELL_258,1,15907
ITEM_3940,ORD_2288,PROD_548,SELL_5,1,13438
ITEM_3941,ORD_252,PROD_334,SELL_236,4,35411
ITEM_3942,ORD_609,PROD_979,SELL_121,1,35578
ITEM_3943,ORD_40,PROD_705,SELL_7,3,1068
ITEM_3944,ORD_848,PROD_371,SELL_68,4,23597
ITEM_3945,ORD_770,PROD_490,SELL_286,3,24547
ITEM_3946,ORD_1903,PROD_236,SELL_260,1,14984
ITEM_3947,ORD_2086,PROD_487,SELL_113,4,48017
ITEM_3948,ORD_2148,PROD_43,SELL_130,1,43502
ITEM_3949,ORD_524,PROD_255,SELL_225,3,45814
ITEM_3950,ORD_1689,PROD_36,SELL_77,1,25759
ITEM_3951,ORD_13,PROD_560,SELL_116,3,25897
ITEM_3952,ORD_2770,PROD_659,SELL_58,2,8862
ITEM_3953,ORD_544,PROD_539,SELL_150,2,19716
ITEM_3954,ORD_115,PROD_890,SELL_285,4,37013
ITEM_3955,ORD_20,PROD_309,SELL_61,1,32834
ITEM_3956,ORD_2592,PROD_201,SELL_51,2,24182
ITEM_3957,ORD_1681,PROD_835,SELL_100,4,44346
ITEM_3958,ORD_780,PROD_319,SELL_93,4,12034
ITEM_3959,ORD_2663,PROD_574,SELL_196,2,1228
ITEM_3960,ORD_2986,PROD_464,SELL_9,4,27440
ITEM_3961,ORD_1313,PROD_183,SELL_178,1,17631
ITEM_3962,ORD_1466,PROD_805,SELL_52,3,21110
ITEM_3963,ORD_1360,PROD_922,SELL_4,1,40273
ITEM_3964,ORD_183,PROD_258,SELL_266,1,29141
ITEM_3965,ORD_1860,PROD_564,SELL_138,1,17856
ITEM_3966,ORD_2853,PROD_394,SELL_202,4,15792
ITEM_3967,ORD_1981,PROD_184,SELL_250,4,49211
ITEM_3968,ORD_481,PROD_44,SELL_219,3,5859
ITEM_3969,ORD_2068,PROD_165,SELL_214,2,4576
ITEM_3970,ORD_1281,PROD_911,SELL_55,1,38543
ITEM_3971,ORD_787,PROD_507,SELL_146,2,46780
ITEM_3972,ORD_2442,PROD_713,SELL_169,3,31827
ITEM_3973,ORD_1211,PROD_66,SELL_220,2,5579
ITEM_3974,ORD_2614,PROD_986,SELL_72,4,18632
ITEM_3975,ORD_2508,PROD_190,SELL_55,1,32734
ITEM_3976,ORD_383,PROD_171,SELL_30,3,17367
ITEM_3977,ORD_132,PROD_829,SELL_155,4,30481
ITEM_3978,ORD_320,PROD_388,SELL_201,1,28503
ITEM_3979,ORD_947,PROD_895,SELL_9,4,47468
ITEM_3980,ORD_916,PROD_17,SELL_4,2,40334
ITEM_3981,ORD_2535,PROD_188,SELL_121,4,28141
ITEM_3982,ORD_139,PROD_454,SELL_243,2,15717
ITEM_3983,ORD_1475,PROD_129,SELL_240,4,6685
ITEM_3984,ORD_912,PROD_806,SELL_117,2,11251
ITEM_3985,ORD_2256,PROD_713,SELL_35,2,41988
ITEM_3986,ORD_2159,PROD_837,SELL_62,3,44216
ITEM_3987,ORD_188,PROD_100,SELL_7,3,31166
ITEM_3988,ORD_2643,PROD_363,SELL_93,4,18993
ITEM_3989,ORD_327,PROD_510,SELL_274,3,48869
ITEM_3990,ORD_1646,PROD_445,SELL_71,1,10514
ITEM_3991,ORD_2766,PROD_872,SELL_190,1,26950
ITEM_3992,ORD_2329,PROD_172,SELL_124,3,30313
ITEM_3993,ORD_2174,PROD_646,SELL_289,3,47270
ITEM_3994,ORD_1172,PROD_595,SELL_53,2,12878
ITEM_3995,ORD_1762,PROD_455,SELL_269,2,2716
ITEM_3996,ORD_669,PROD_479,SELL_120,4,46233
ITEM_3997,ORD_2412,PROD_519,SELL_97,2,29677
ITEM_3998,ORD_2067,PROD_981,SELL_212,2,20975
ITEM_3999,ORD_2679,PROD_905,SELL_221,1,40362
ITEM_4000,ORD_1558,PROD_301,SELL_152,2,27241
ITEM_4001,ORD_482,PROD_994,SELL_35,2,14066
ITEM_4002,ORD_1875,PROD_83,SELL_198,4,21283
ITEM_4003,ORD_1223,PROD_896,SELL_15,3,25859
ITEM_4004,ORD_1801,PROD_944,SELL_8,2,18973
ITEM_4005,ORD_2412,PROD_683,SELL_247,1,49329
ITEM_4006,ORD_721,PROD_47,SELL_215,1,28534
ITEM_4007,ORD_672,PROD_759,SELL_49,1,26576
ITEM_4008,ORD_2038,PROD_318,SELL_298,3,14072
ITEM_4009,ORD_1953,PROD_796,SELL_300,4,46537
ITEM_4010,ORD_1544,PROD_394,SELL_217,2,16101
ITEM_4011,ORD_49,PROD_460,SELL_47,4,30173
ITEM_4012,ORD_1633,PROD_188,SELL_159,3,44681
ITEM_4013,ORD_2824,PROD_957,SELL_84,2,27199
ITEM_4014,ORD_2177,PROD_726,SELL_45,1,28273
ITEM_4015,ORD_2696,PROD_434,SELL_269,2,21645
ITEM_4016,ORD_977,PROD_552,SELL_80,2,16803
ITEM_4017,ORD_2188,PROD_211,SELL_96,1,8087
ITEM_4018,ORD_645,PROD_339,SELL_203,2,3910
ITEM_4019,ORD_388,PROD_660,SELL_295,4,10723
ITEM_4020,ORD_2439,PROD_984,SELL_110,1,39056
ITEM_4021,ORD_1196,PROD_541,SELL_208,1,26871
ITEM_4022,ORD_2080,PROD_498,SELL_123,2,23703
ITEM_4023,ORD_1868,PROD_428,SELL_72,1,10988
ITEM_4024,ORD_2197,PROD_547,SELL_289,1,41981
ITEM_4025,ORD_1242,PROD_800,SELL_241,1,29857
ITEM_4026,ORD_1993,PROD_653,SELL_233,3,13197
ITEM_4027,ORD_819,PROD_746,SELL_273,3,5123
ITEM_4028,ORD_1205,PROD_140,SELL_279,2,45539
ITEM_4029,ORD_2281,PROD_781,SELL_199,3,38363
ITEM_4030,ORD_1229,PROD_563,SELL_183,3,7616
ITEM_4031,ORD_2661,PROD_576,SELL_237,4,1022
ITEM_4032,ORD_2584,PROD_104,SELL_45,2,23006
ITEM_4033,ORD_2154,PROD_870,SELL_245,2,26389
ITEM_4034,ORD_11,PROD_646,SELL_237,3,24247
ITEM_4035,ORD_2393,PROD_401,SELL_56,4,26176
ITEM_4036,ORD_751,PROD_657,SELL_29,2,49972
ITEM_4037,ORD_580,PROD_161,SELL_23,2,16298
ITEM_4038,ORD_2795,PROD_407,SELL_254,3,31944
ITEM_4039,ORD_1799,PROD_42,SELL_25,4,43166
ITEM_4040,ORD_2652,PROD_508,SELL_95,1,4680
ITEM_4041,ORD_2769,PROD_976,SELL_285,4,24165
ITEM_4042,ORD_2835,PROD_577,SELL_188,1,36937
ITEM_4043,ORD_1468,PROD_947,SELL_129,1,3413
ITEM_4044,ORD_1739,PROD_117,SELL_189,1,48684
ITEM_4045,ORD_1228,PROD_990,SELL_193,1,33414
ITEM_4046,ORD_499,PROD_457,SELL_220,3,31133
ITEM_4047,ORD_730,PROD_513,SELL_15,4,7504
ITEM_4048,ORD_133,PROD_856,SELL_142,1,25150
ITEM_4049,ORD_1057,PROD_670,SELL_16,4,621
ITEM_4050,ORD_1730,PROD_238,SELL_276,2,28061
ITEM_4051,ORD_492,PROD_317,SELL_255,1,16687
ITEM_4052,ORD_928,PROD_818,SELL_157,1,16820
ITEM_4053,ORD_1543,PROD_471,SELL_207,4,23452
ITEM_4054,ORD_1977,PROD_309,SELL_20,3,32054
ITEM_4055,ORD_1494,PROD_284,SELL_77,1,37752
ITEM_4056,ORD_672,PROD_288,SELL_126,1,36482
ITEM_4057,ORD_1859,PROD_509,SELL_118,2,6707
ITEM_4058,ORD_2616,PROD_813,SELL_154,1,9212
ITEM_4059,ORD_1062,PROD_718,SELL_112,4,45263
ITEM_4060,ORD_579,PROD_180,SELL_3,2,44611
ITEM_4061,ORD_1998,PROD_378,SELL_193,1,18924
ITEM_4062,ORD_2205,PROD_383,SELL_148,1,46839
ITEM_4063,ORD_2381,PROD_616,SELL_277,2,6687
ITEM_4064,ORD_594,PROD_592,SELL_68,3,32535
ITEM_4065,ORD_1171,PROD_107,SELL_116,4,41167
ITEM_4066,ORD_659,PROD_542,SELL_212,4,13550
ITEM_4067,ORD_2945,PROD_620,SELL_173,1,18885
ITEM_4068,ORD_443,PROD_457,SELL_7,2,377
ITEM_4069,ORD_2846,PROD_432,SELL_108,4,3059
ITEM_4070,ORD_3,PROD_386,SELL_146,4,26485
ITEM_4071,ORD_1416,PROD_251,SELL_164,4,30935
ITEM_4072,ORD_1759,PROD_946,SELL_9,4,35430
ITEM_4073,ORD_569,PROD_265,SELL_268,3,14652
ITEM_4074,ORD_1218,PROD_76,SELL_19,4,24327
ITEM_4075,ORD_1248,PROD_538,SELL_22,4,17362
ITEM_4076,ORD_673,PROD_783,SELL_109,3,4427
ITEM_4077,ORD_36,PROD_586,SELL_184,2,18469
ITEM_4078,ORD_1284,PROD_383,SELL_195,4,8107
ITEM_4079,ORD_937,PROD_326,SELL_212,1,9161
ITEM_4080,ORD_1677,PROD_407,SELL_209,1,34103
ITEM_4081,ORD_1220,PROD_173,SELL_157,2,42269
ITEM_4082,ORD_1034,PROD_523,SELL_127,2,1072
ITEM_4083,ORD_2523,PROD_46,SELL_67,3,45991
ITEM_4084,ORD_2112,PROD_517,SELL_170,2,17892
ITEM_4085,ORD_2846,PROD_281,SELL_65,3,48491
ITEM_4086,ORD_1000,PROD_389,SELL_127,1,34215
ITEM_4087,ORD_2919,PROD_207,SELL_198,1,31370
ITEM_4088,ORD_1144,PROD_636,SELL_92,2,10822
ITEM_4089,ORD_339,PROD_497,SELL_148,4,13590
ITEM_4090,ORD_2494,PROD_868,SELL_91,1,32229
ITEM_4091,ORD_2281,PROD_19,SELL_194,3,42845
ITEM_4092,ORD_2063,PROD_339,SELL_220,4,42272
ITEM_4093,ORD_2209,PROD_566,SELL_156,2,32286
ITEM_4094,ORD_950,PROD_900,SELL_134,1,10684
ITEM_4095,ORD_621,PROD_32,SELL_138,4,16791
ITEM_4096,ORD_1804,PROD_98,SELL_66,3,32214
ITEM_4097,ORD_546,PROD_532,SELL_14,4,45315
ITEM_4098,ORD_1694,PROD_954,SELL_287,3,31725
ITEM_4099,ORD_1463,PROD_399,SELL_200,1,24831
ITEM_4100,ORD_859,PROD_551,SELL_145,1,10356
ITEM_4101,ORD_2823,PROD_104,SELL_155,1,11580
ITEM_4102,ORD_1980,PROD_689,SELL_259,1,31898
ITEM_4103,ORD_1723,PROD_334,SELL_14,4,42194
ITEM_4104,ORD_2456,PROD_642,SELL_207,2,17896
ITEM_4105,ORD_2037,PROD_471,SELL_201,4,37883
ITEM_4106,ORD_1210,PROD_455,SELL_227,2,43803
ITEM_4107,ORD_543,PROD_956,SELL_94,1,37814
ITEM_4108,ORD_717,PROD_461,SELL_1,2,27456
ITEM_4109,ORD_584,PROD_916,SELL_248,3,19850
ITEM_4110,ORD_2678,PROD_860,SELL_29,2,28503
ITEM_4111,ORD_1794,PROD_400,SELL_102,1,45475
ITEM_4112,ORD_166,PROD_184,SELL_23,3,21851
ITEM_4113,ORD_2030,PROD_641,SELL_284,1,44955
ITEM_4114,ORD_2344,PROD_186,SELL_95,1,46096
ITEM_4115,ORD_2339,PROD_768,SELL_134,4,19872
ITEM_4116,ORD_2454,PROD_149,SELL_213,3,27225
ITEM_4117,ORD_1760,PROD_547,SELL_17,1,2691
ITEM_4118,ORD_627,PROD_307,SELL_88,1,19366
ITEM_4119,ORD_776,PROD_512,SELL_211,2,19742
ITEM_4120,ORD_543,PROD_908,SELL_123,1,39789
ITEM_4121,ORD_2399,PROD_189,SELL_217,4,14261
ITEM_4122,ORD_846,PROD_655,SELL_68,4,13128
ITEM_4123,ORD_1523,PROD_746,SELL_200,2,37469
ITEM_4124,ORD_2553,PROD_729,SELL_156,1,27285
ITEM_4125,ORD_1906,PROD_996,SELL_222,4,4438
ITEM_4126,ORD_1896,PROD_964,SELL_233,2,3009
ITEM_4127,ORD_2094,PROD_582,SELL_277,2,12784
ITEM_4128,ORD_2731,PROD_398,SELL_293,4,26131
ITEM_4129,ORD_2290,PROD_720,SELL_68,3,2514
ITEM_4130,ORD_2324,PROD_843,SELL_9,1,25879
ITEM_4131,ORD_2833,PROD_71,SELL_171,3,24676
ITEM_4132,ORD_2209,PROD_460,SELL_11,1,4251
ITEM_4133,ORD_917,PROD_380,SELL_226,1,15013
ITEM_4134,ORD_295,PROD_647,SELL_24,3,22200
ITEM_4135,ORD_2341,PROD_150,SELL_88,2,21539
ITEM_4136,ORD_2053,PROD_154,SELL_62,4,31831
ITEM_4137,ORD_1944,PROD_870,SELL_297,1,17602
ITEM_4138,ORD_1742,PROD_121,SELL_273,3,39658
ITEM_4139,ORD_2104,PROD_486,SELL_70,3,29628
ITEM_4140,ORD_825,PROD_582,SELL_27,4,37091
ITEM_4141,ORD_1472,PROD_263,SELL_45,2,16369
ITEM_4142,ORD_1841,PROD_850,SELL_197,3,3033
ITEM_4143,ORD_161,PROD_381,SELL_161,2,44102
ITEM_4144,ORD_2918,PROD_252,SELL_19,1,30704
ITEM_4145,ORD_1627,PROD_513,SELL_165,2,23048
ITEM_4146,ORD_1581,PROD_414,SELL_19,2,42357
ITEM_4147,ORD_2441,PROD_51,SELL_229,2,13877
ITEM_4148,ORD_2122,PROD_627,SELL_78,2,39702
ITEM_4149,ORD_2551,PROD_286,SELL_131,1,4674
ITEM_4150,ORD_1711,PROD_678,SELL_95,2,3382
ITEM_4151,ORD_1809,PROD_994,SELL_17,2,27589
ITEM_4152,ORD_398,PROD_662,SELL_158,4,24154
ITEM_4153,ORD_147,PROD_619,SELL_165,1,27345
ITEM_4154,ORD_2295,PROD_943,SELL_290,4,46591
ITEM_4155,ORD_2752,PROD_334,SELL_104,3,10953
ITEM_4156,ORD_2751,PROD_314,SELL_41,3,37349
ITEM_4157,ORD_2160,PROD_314,SELL_223,2,34872
ITEM_4158,ORD_2689,PROD_851,SELL_149,1,15278
ITEM_4159,ORD_1172,PROD_323,SELL_288,4,43649
ITEM_4160,ORD_1931,PROD_153,SELL_167,2,14236
ITEM_4161,ORD_1593,PROD_376,SELL_230,3,45159
ITEM_4162,ORD_2395,PROD_931,SELL_105,4,1949
ITEM_4163,ORD_756,PROD_86,SELL_183,3,4684
ITEM_4164,ORD_2632,PROD_588,SELL_218,2,29785
ITEM_4165,ORD_1084,PROD_627,SELL_269,1,22333
ITEM_4166,ORD_1040,PROD_175,SELL_6,3,4360
ITEM_4167,ORD_2076,PROD_908,SELL_24,4,4857
ITEM_4168,ORD_1008,PROD_945,SELL_299,3,31772
ITEM_4169,ORD_23,PROD_602,SELL_136,3,41562
ITEM_4170,ORD_1066,PROD_448,SELL_61,1,43949
ITEM_4171,ORD_147,PROD_380,SELL_229,2,11682
ITEM_4172,ORD_1590,PROD_472,SELL_70,2,29896
ITEM_4173,ORD_2939,PROD_149,SELL_15,1,48903
ITEM_4174,ORD_128,PROD_734,SELL_117,1,48705
ITEM_4175,ORD_23,PROD_809,SELL_113,1,3347
ITEM_4176,ORD_1907,PROD_457,SELL_188,2,30555
ITEM_4177,ORD_7,PROD_885,SELL_251,4,15632
ITEM_4178,ORD_911,PROD_5,SELL_248,3,22123
ITEM_4179,ORD_1575,PROD_338,SELL_98,1,26162
ITEM_4180,ORD_863,PROD_871,SELL_8,3,39962
ITEM_4181,ORD_1154,PROD_741,SELL_106,2,2960
ITEM_4182,ORD_120,PROD_802,SELL_41,4,19241
ITEM_4183,ORD_566,PROD_732,SELL_284,1,24821
ITEM_4184,ORD_904,PROD_443,SELL_242,3,7061
ITEM_4185,ORD_849,PROD_147,SELL_259,2,45752
ITEM_4186,ORD_2375,PROD_715,SELL_146,4,31425
ITEM_4187,ORD_886,PROD_990,SELL_169,4,15346
ITEM_4188,ORD_375,PROD_442,SELL_155,3,48096
ITEM_4189,ORD_2484,PROD_520,SELL_95,3,33785
ITEM_4190,ORD_2290,PROD_565,SELL_171,1,47424
ITEM_4191,ORD_2255,PROD_95,SELL_177,4,33116
ITEM_4192,ORD_461,PROD_59,SELL_11,4,21575
ITEM_4193,ORD_2931,PROD_284,SELL_49,1,6585
ITEM_4194,ORD_944,PROD_199,SELL_159,1,24583
ITEM_4195,ORD_1281,PROD_532,SELL_233,2,30001
ITEM_4196,ORD_2186,PROD_902,SELL_286,1,26994
ITEM_4197,ORD_2791,PROD_70,SELL_84,1,30774
ITEM_4198,ORD_1446,PROD_779,SELL_107,1,45479
ITEM_4199,ORD_1168,PROD_592,SELL_74,4,22970
ITEM_4200,ORD_583,PROD_659,SELL_140,1,25888
ITEM_4201,ORD_467,PROD_817,SELL_99,3,22865
ITEM_4202,ORD_493,PROD_751,SELL_190,1,28612
ITEM_4203,ORD_90,PROD_980,SELL_204,3,15540
ITEM_4204,ORD_884,PROD_632,SELL_140,3,47539
ITEM_4205,ORD_2040,PROD_28,SELL_138,3,29171
ITEM_4206,ORD_2799,PROD_676,SELL_157,2,40463
ITEM_4207,ORD_2786,PROD_624,SELL_62,1,30335
ITEM_4208,ORD_744,PROD_517,SELL_201,1,10474
ITEM_4209,ORD_1043,PROD_526,SELL_219,4,24313
ITEM_4210,ORD_374,PROD_630,SELL_82,3,28644
ITEM_4211,ORD_942,PROD_69,SELL_177,1,40709
ITEM_4212,ORD_2702,PROD_784,SELL_187,1,15497
ITEM_4213,ORD_106,PROD_135,SELL_38,2,26134
ITEM_4214,ORD_1911,PROD_245,SELL_66,2,35511
ITEM_4215,ORD_1904,PROD_576,SELL_102,4,7407
ITEM_4216,ORD_395,PROD_34,SELL_234,4,8591
ITEM_4217,ORD_821,PROD_87,SELL_168,1,41829
ITEM_4218,ORD_851,PROD_141,SELL_292,1,17496
ITEM_4219,ORD_2132,PROD_858,SELL_205,2,45865
ITEM_4220,ORD_1440,PROD_305,SELL_248,2,29665
ITEM_4221,ORD_1855,PROD_837,SELL_97,4,17735
ITEM_4222,ORD_1599,PROD_505,SELL_47,4,10948
ITEM_4223,ORD_2200,PROD_856,SELL_102,4,33266
ITEM_4224,ORD_2003,PROD_612,SELL_293,3,24552
ITEM_4225,ORD_1264,PROD_842,SELL_259,4,19005
ITEM_4226,ORD_1676,PROD_984,SELL_173,1,11885
ITEM_4227,ORD_727,PROD_353,SELL_251,4,41048
ITEM_4228,ORD_2381,PROD_288,SELL_157,1,2861
ITEM_4229,ORD_41,PROD_259,SELL_198,2,22845
ITEM_4230,ORD_512,PROD_759,SELL_182,4,46199
ITEM_4231,ORD_2241,PROD_992,SELL_282,1,43289
ITEM_4232,ORD_2293,PROD_242,SELL_129,4,3283
ITEM_4233,ORD_2419,PROD_347,SELL_136,3,13188
ITEM_4234,ORD_1050,PROD_903,SELL_174,3,30671
ITEM_4235,ORD_1742,PROD_585,SELL_292,3,42256
ITEM_4236,ORD_1230,PROD_128,SELL_241,1,47369
ITEM_4237,ORD_1667,PROD_725,SELL_235,3,25887
ITEM_4238,ORD_2665,PROD_718,SELL_24,2,36603
ITEM_4239,ORD_307,PROD_379,SELL_274,2,17088
ITEM_4240,ORD_1184,PROD_616,SELL_59,1,31926
ITEM_4241,ORD_2275,PROD_619,SELL_147,2,28036
ITEM_4242,ORD_2695,PROD_214,SELL_42,3,33845
ITEM_4243,ORD_1764,PROD_697,SELL_114,2,29412
ITEM_4244,ORD_2952,PROD_183,SELL_49,1,46535
ITEM_4245,ORD_1400,PROD_555,SELL_258,4,38639
ITEM_4246,ORD_1718,PROD_175,SELL_65,4,12050
ITEM_4247,ORD_1709,PROD_920,SELL_88,3,1332
ITEM_4248,ORD_1495,PROD_106,SELL_275,4,39889
ITEM_4249,ORD_477,PROD_138,SELL_256,4,11907
ITEM_4250,ORD_2655,PROD_532,SELL_174,4,6490
ITEM_4251,ORD_1620,PROD_49,SELL_15,2,46030
ITEM_4252,ORD_2627,PROD_824,SELL_85,3,5642
ITEM_4253,ORD_1581,PROD_956,SELL_141,4,6111
ITEM_4254,ORD_743,PROD_120,SELL_130,1,13906
ITEM_4255,ORD_1316,PROD_697,SELL_19,1,5714
ITEM_4256,ORD_262,PROD_710,SELL_293,1,25039
ITEM_4257,ORD_950,PROD_639,SELL_274,2,40219
ITEM_4258,ORD_1870,PROD_195,SELL_64,2,6214
ITEM_4259,ORD_1148,PROD_396,SELL_91,4,11060
ITEM_4260,ORD_762,PROD_445,SELL_4,3,38195
ITEM_4261,ORD_2197,PROD_601,SELL_115,4,7206
ITEM_4262,ORD_662,PROD_712,SELL_181,3,27538
ITEM_4263,ORD_294,PROD_680,SELL_267,2,28243
ITEM_4264,ORD_2391,PROD_137,SELL_65,2,29275
