order_id,order_date,customer_id,payment_type,order_status,order_amount
ORD_1297,2025-08-05,CUST_806,Debit Card,Delivered,6998
ORD_1298,2024-08-25,CUST_375,COD,Returned,52466
ORD_1299,2024-08-26,CUST_241,UPI,Canceled,9404
ORD_1300,2024-05-03,CUST_1860,Net Banking,Delivered,3150
ORD_1301,2025-07-18,CUST_501,Credit Card,Shipped,38469
ORD_1302,2024-12-03,CUST_932,Debit Card,Processing,40220
ORD_1303,2024-05-28,CUST_1511,Net Banking,Canceled,8180
ORD_1304,2023-11-30,CUST_1322,UPI,Shipped,36412
ORD_1305,2025-01-02,CUST_406,Net Banking,Canceled,38301
ORD_1306,2024-07-23,CUST_1655,Credit Card,Shipped,27675
ORD_1307,2024-11-29,CUST_1836,COD,Shipped,41153
ORD_1308,2025-05-29,CUST_1307,UPI,Delivered,32938
ORD_1309,2025-10-13,CUST_1584,UPI,Shipped,41859
ORD_1310,2024-10-07,CUST_1159,COD,Processing,52532
ORD_1311,2025-05-26,CUST_1414,Debit Card,Returned,55129
ORD_1312,2024-02-05,CUST_167,Net Banking,Returned,35456
ORD_1313,2025-07-28,CUST_1252,Net Banking,Returned,2652
ORD_1314,2025-07-06,CUST_605,COD,Returned,13415
ORD_1315,2025-07-15,CUST_160,Debit Card,Canceled,10054
ORD_1316,2025-07-18,CUST_34,Debit Card,Returned,16104
ORD_1317,2025-05-13,CUST_1296,Debit Card,Delivered,18176
ORD_1318,2024-05-21,CUST_850,Credit Card,Returned,9965
ORD_1319,2024-11-27,CUST_1964,Net Banking,Processing,52826
ORD_1320,2025-04-26,CUST_1539,UPI,Delivered,55308
ORD_1321,2024-01-08,CUST_1083,COD,Shipped,24418
ORD_1322,2023-12-09,CUST_162,Net Banking,Shipped,21839
ORD_1323,2025-09-09,CUST_366,COD,Shipped,5206
ORD_1324,2025-04-07,CUST_990,COD,Delivered,28940
ORD_1325,2025-04-27,CUST_564,Credit Card,Returned,5202
ORD_1326,2024-06-04,CUST_998,Credit Card,Canceled,36763
ORD_1327,2025-04-18,CUST_1173,Net Banking,Shipped,46585
ORD_1328,2024-05-17,CUST_1368,Net Banking,Processing,42279
ORD_1329,2025-02-08,CUST_890,COD,Canceled,48997
ORD_1330,2025-06-26,CUST_1686,Credit Card,Returned,42307
ORD_1331,2024-05-10,CUST_30,Net Banking,Shipped,11038
ORD_1332,2024-07-18,CUST_831,Credit Card,Returned,48802
ORD_1333,2024-01-11,CUST_796,Credit Card,Processing,48684
ORD_1334,2024-03-23,CUST_1406,COD,Processing,11649
ORD_1335,2025-09-17,CUST_1581,UPI,Canceled,6114
ORD_1336,2023-12-07,CUST_1069,COD,Returned,33440
ORD_1337,2024-07-20,CUST_1773,Net Banking,Shipped,8437
ORD_1338,2024-10-04,CUST_436,UPI,Delivered,52403
ORD_1339,2025-06-09,CUST_1820,COD,Canceled,44883
ORD_1340,2023-12-15,CUST_678,Credit Card,Returned,36583
ORD_1341,2024-05-18,CUST_1054,UPI,Returned,21667
ORD_1342,2025-06-23,CUST_903,UPI,Delivered,27332
ORD_1343,2025-10-23,CUST_1736,Debit Card,Canceled,23216
ORD_1344,2025-08-20,CUST_963,Credit Card,Canceled,47622
ORD_1345,2024-06-22,CUST_1205,UPI,Returned,16363
ORD_1346,2025-02-16,CUST_1527,UPI,Shipped,59440
ORD_1347,2025-09-21,CUST_1880,COD,Returned,57905
ORD_1348,2024-02-18,CUST_1591,Net Banking,Shipped,49170
ORD_1349,2025-07-31,CUST_589,Net Banking,Canceled,46614
ORD_1350,2024-07-19,CUST_1740,UPI,Delivered,20780
ORD_1351,2024-03-17,CUST_91,Debit Card,Returned,56589
ORD_1352,2025-09-04,CUST_1590,Debit Card,Canceled,4244
ORD_1353,2025-09-11,CUST_951,COD,Shipped,34330
ORD_1354,2024-01-17,CUST_1932,Debit Card,Delivered,5356
ORD_1355,2025-11-04,CUST_437,Credit Card,Delivered,41596
ORD_1356,2024-07-24,CUST_1656,Credit Card,Processing,33965
ORD_1357,2023-12-20,CUST_926,Credit Card,Shipped,19460
ORD_1358,2024-03-31,CUST_357,COD,Delivered,51463
ORD_1359,2024-03-01,CUST_494,Debit Card,Delivered,20670
ORD_1360,2025-01-31,CUST_1025,Debit Card,Returned,50029
ORD_1361,2025-05-09,CUST_1876,UPI,Delivered,425
ORD_1362,2025-08-16,CUST_1365,Net Banking,Returned,1633
ORD_1363,2024-04-05,CUST_1608,UPI,Processing,57175
ORD_1364,2024-11-19,CUST_1081,Net Banking,Shipped,23699
ORD_1365,2024-07-18,CUST_712,Debit Card,Shipped,22242
ORD_1366,2025-04-12,CUST_535,UPI,Processing,22385
ORD_1367,2025-03-07,CUST_728,UPI,Canceled,55530
ORD_1368,2024-01-06,CUST_1201,Net Banking,Processing,32237
ORD_1369,2024-01-20,CUST_79,Net Banking,Shipped,10608
ORD_1370,2024-06-26,CUST_1034,Net Banking,Returned,3512
ORD_1371,2025-05-08,CUST_356,Debit Card,Processing,56574
ORD_1372,2024-10-16,CUST_1953,Net Banking,Shipped,14139
ORD_1373,2024-01-30,CUST_100,Debit Card,Delivered,3523
ORD_1374,2025-11-10,CUST_445,UPI,Canceled,25947
ORD_1375,2025-03-10,CUST_1607,UPI,Shipped,25787
ORD_1376,2024-05-23,CUST_928,COD,Returned,40636
ORD_1377,2025-02-24,CUST_665,COD,Delivered,27332
ORD_1378,2023-12-08,CUST_948,Debit Card,Processing,37070
ORD_1379,2025-01-07,CUST_899,COD,Delivered,41032
ORD_1380,2024-12-09,CUST_221,COD,Shipped,11275
ORD_1381,2023-11-23,CUST_1960,Net Banking,Delivered,51354
ORD_1382,2025-06-06,CUST_155,COD,Canceled,20961
ORD_1383,2024-05-06,CUST_1313,Net Banking,Delivered,32028
ORD_1384,2025-06-08,CUST_417,UPI,Canceled,37865
ORD_1385,2024-11-02,CUST_1027,COD,Delivered,13260
ORD_1386,2024-11-16,CUST_345,Net Banking,Canceled,33460
ORD_1387,2024-07-29,CUST_1587,UPI,Returned,32710
ORD_1388,2024-04-23,CUST_515,COD,Processing,44692
ORD_1389,2024-07-04,CUST_1467,Credit Card,Returned,17087
ORD_1390,2025-08-23,CUST_908,Credit Card,Canceled,55549
ORD_1391,2024-09-13,CUST_1184,Credit Card,Returned,56657
ORD_1392,2025-02-11,CUST_1864,Credit Card,Processing,33642
ORD_1393,2024-06-03,CUST_629,Credit Card,Returned,55269
ORD_1394,2025-11-18,CUST_1982,Net Banking,Shipped,20595
ORD_1395,2024-10-05,CUST_1773,Net Banking,Processing,19958
ORD_1396,2024-11-07,CUST_96,Debit Card,Canceled,4212
ORD_1397,2025-10-31,CUST_497,UPI,Canceled,55438
ORD_1398,2025-02-18,CUST_282,UPI,Shipped,14601
ORD_1399,2024-06-16,CUST_1842,UPI,Delivered,36910
ORD_1400,2025-10-31,CUST_372,Net Banking,Delivered,8903
ORD_1401,2024-05-11,CUST_287,UPI,Returned,28474
ORD_1402,2024-04-18,CUST_835,Credit Card,Canceled,32895
ORD_1403,2024-04-04,CUST_1402,COD,Canceled,19542
ORD_1404,2025-02-21,CUST_828,COD,Delivered,35227
ORD_1405,2025-02-07,CUST_113,COD,Shipped,58151
ORD_1406,2024-04-07,CUST_910,COD,Canceled,44060
ORD_1407,2025-03-23,CUST_260,Net Banking,Canceled,3188
ORD_1408,2024-02-28,CUST_1152,Net Banking,Shipped,47643
ORD_1409,2025-07-01,CUST_715,UPI,Processing,46888
ORD_1410,2024-05-24,CUST_1005,Debit Card,Shipped,23158
ORD_1411,2024-12-02,CUST_1790,COD,Canceled,30753
ORD_1412,2024-10-10,CUST_1320,COD,Processing,44557
ORD_1413,2025-01-19,CUST_1480,Debit Card,Canceled,31972
ORD_1414,2024-10-24,CUST_437,UPI,Returned,15408
ORD_1415,2025-11-06,CUST_635,UPI,Shipped,56352
ORD_1416,2024-09-20,CUST_465,Credit Card,Canceled,31210
ORD_1417,2024-03-14,CUST_166,UPI,Processing,14741
ORD_1418,2025-04-06,CUST_1091,Debit Card,Processing,19204
ORD_1419,2024-07-03,CUST_489,Credit Card,Processing,51062
ORD_1420,2024-08-08,CUST_1637,Net Banking,Shipped,33896
ORD_1421,2025-10-13,CUST_1139,Net Banking,Returned,43218
ORD_1422,2025-02-04,CUST_1079,Debit Card,Delivered,30263
ORD_1423,2024-11-10,CUST_1769,Debit Card,Returned,36425
ORD_1424,2024-08-31,CUST_993,COD,Canceled,18693
ORD_1425,2025-05-24,CUST_727,Debit Card,Delivered,53797
ORD_1426,2025-04-27,CUST_163,COD,Canceled,43863
ORD_1427,2025-05-18,CUST_1198,Net Banking,Processing,41108
ORD_1428,2024-01-04,CUST_303,Credit Card,Processing,2797
ORD_1429,2024-04-29,CUST_542,UPI,Returned,14027
ORD_1430,2025-01-06,CUST_250,Net Banking,Processing,52897
ORD_1431,2024-03-17,CUST_866,Debit Card,Delivered,52347
ORD_1432,2024-03-03,CUST_62,Credit Card,Delivered,497
ORD_1433,2025-06-25,CUST_1402,UPI,Returned,59633
ORD_1434,2025-07-18,CUST_937,Debit Card,Canceled,4131
ORD_1435,2024-07-09,CUST_1133,Credit Card,Processing,34199
ORD_1436,2025-10-18,CUST_1042,COD,Shipped,24864
ORD_1437,2024-11-22,CUST_323,COD,Shipped,23011
ORD_1438,2025-02-26,CUST_1815,Credit Card,Processing,50047
ORD_1439,2024-10-04,CUST_1229,Credit Card,Shipped,57239
ORD_1440,2025-10-22,CUST_927,COD,Processing,40986
ORD_1441,2025-07-10,CUST_1091,UPI,Returned,16358
ORD_1442,2025-10-27,CUST_1201,Debit Card,Processing,10579
ORD_1443,2025-07-17,CUST_1987,COD,Delivered,44505
ORD_1444,2024-10-25,CUST_616,Net Banking,Returned,24551
ORD_1445,2025-07-23,CUST_321,Net Banking,Processing,47839
ORD_1446,2024-09-04,CUST_1599,UPI,Canceled,19083
ORD_1447,2025-10-27,CUST_783,Credit Card,Shipped,46069
ORD_1448,2024-12-20,CUST_1966,COD,Shipped,44088
ORD_1449,2024-10-27,CUST_873,UPI,Returned,3527
ORD_1450,2024-11-10,CUST_1918,UPI,Shipped,36580
ORD_1451,2025-08-12,CUST_922,Credit Card,Delivered,45569
ORD_1452,2024-07-12,CUST_7,Credit Card,Delivered,3249
ORD_1453,2024-04-23,CUST_1267,UPI,Returned,31135
ORD_1454,2024-12-26,CUST_1120,UPI,Delivered,2486
ORD_1455,2025-04-29,CUST_1846,COD,Shipped,4284
ORD_1456,2025-05-23,CUST_1230,UPI,Processing,50808
ORD_1457,2024-04-27,CUST_520,Credit Card,Canceled,48390
ORD_1458,2024-01-18,CUST_1952,UPI,Shipped,58344
ORD_1459,2024-06-11,CUST_738,Credit Card,Shipped,22091
ORD_1460,2025-07-31,CUST_1525,Credit Card,Canceled,21307
ORD_1461,2024-01-12,CUST_1962,COD,Processing,35889
ORD_1462,2023-11-28,CUST_1793,Debit Card,Returned,4469
ORD_1463,2024-10-04,CUST_977,UPI,Delivered,32343
ORD_1464,2025-10-16,CUST_1187,Credit Card,Delivered,57588
ORD_1465,2025-07-17,CUST_764,Credit Card,Canceled,18705
ORD_1466,2024-03-03,CUST_1953,Debit Card,Returned,35893
ORD_1467,2025-06-18,CUST_894,Net Banking,Shipped,57493
ORD_1468,2025-10-26,CUST_1273,Credit Card,Processing,46713
ORD_1469,2025-01-04,CUST_379,Debit Card,Shipped,10556
ORD_1470,2024-11-20,CUST_1683,Net Banking,Canceled,40073
ORD_1471,2024-10-16,CUST_871,Credit Card,Processing,54715
ORD_1472,2024-08-25,CUST_978,Credit Card,Processing,52981
ORD_1473,2024-05-31,CUST_905,Debit Card,Returned,30746
ORD_1474,2025-02-01,CUST_1620,Debit Card,Canceled,36232
ORD_1475,2024-12-15,CUST_600,COD,Returned,50559
ORD_1476,2024-08-09,CUST_1370,Net Banking,Delivered,49847
ORD_1477,2023-11-21,CUST_5,COD,Processing,57456
ORD_1478,2025-11-06,CUST_1208,Net Banking,Returned,38802
ORD_1479,2025-09-04,CUST_144,Credit Card,Returned,28737
ORD_1480,2025-09-01,CUST_1821,Credit Card,Returned,44041
ORD_1481,2025-09-17,CUST_1983,Credit Card,Returned,36930
ORD_1482,2024-06-27,CUST_47,UPI,Processing,15459
ORD_1483,2024-09-19,CUST_220,Debit Card,Shipped,27966
ORD_1484,2025-04-04,CUST_1080,Debit Card,Returned,5794
ORD_1485,2024-12-12,CUST_758,Net Banking,Shipped,55603
ORD_1486,2024-03-08,CUST_1836,Debit Card,Delivered,19687
ORD_1487,2025-08-18,CUST_637,Debit Card,Returned,49093
ORD_1488,2024-10-15,CUST_652,Net Banking,Shipped,41687
ORD_1489,2024-12-29,CUST_84,COD,Processing,33929
ORD_1490,2025-01-26,CUST_1546,UPI,Processing,32283
ORD_1491,2023-12-18,CUST_298,UPI,Shipped,50042
ORD_1492,2024-05-18,CUST_277,UPI,Shipped,31659
ORD_1493,2025-07-22,CUST_1976,COD,Canceled,33340
ORD_1494,2025-09-08,CUST_542,Net Banking,Delivered,51303
ORD_1495,2024-11-15,CUST_144,Debit Card,Returned,19438
ORD_1496,2025-06-24,CUST_1319,UPI,Returned,31845
ORD_1497,2024-03-16,CUST_1596,Debit Card,Delivered,28832
ORD_1498,2024-06-07,CUST_339,Net Banking,Canceled,12536
ORD_1499,2024-05-29,CUST_213,UPI,Canceled,31078
ORD_1500,2024-10-23,CUST_1627,Debit Card,Returned,28098
ORD_1501,2024-12-08,CUST_803,COD,Returned,54914
ORD_1502,2025-06-24,CUST_205,Debit Card,Processing,46696
ORD_1503,2025-06-02,CUST_1633,Debit Card,Shipped,32984
ORD_1504,2024-03-28,CUST_1318,COD,Delivered,52351
ORD_1505,2025-10-02,CUST_612,Debit Card,Processing,2692
ORD_1506,2024-06-22,CUST_1292,Debit Card,Processing,25500
ORD_1507,2025-08-06,CUST_1606,Debit Card,Processing,59995
ORD_1508,2024-04-10,CUST_532,Debit Card,Returned,23860
ORD_1509,2023-12-11,CUST_928,COD,Returned,33451
ORD_1510,2024-05-14,CUST_260,Debit Card,Delivered,53849
ORD_1511,2025-07-22,CUST_1906,Credit Card,Delivered,14141
ORD_1512,2025-03-18,CUST_1353,Credit Card,Shipped,33344
ORD_1513,2024-01-05,CUST_143,Net Banking,Canceled,58576
ORD_1514,2025-05-02,CUST_972,UPI,Delivered,55840
ORD_1515,2025-05-18,CUST_1623,Net Banking,Processing,5707
ORD_1516,2024-09-15,CUST_1641,Credit Card,Canceled,8444
ORD_1517,2024-11-29,CUST_407,COD,Canceled,3998
ORD_1518,2024-12-04,CUST_1908,UPI,Canceled,58759
ORD_1519,2025-10-07,CUST_1184,Net Banking,Returned,52039
ORD_1520,2025-11-11,CUST_1661,Debit Card,Shipped,55374
ORD_1521,2024-10-20,CUST_1854,Debit Card,Shipped,28176
ORD_1522,2025-05-14,CUST_1758,Net Banking,Delivered,57650
ORD_1523,2024-02-23,CUST_1641,Net Banking,Canceled,47358
ORD_1524,2025-03-16,CUST_965,Net Banking,Canceled,22407
ORD_1525,2025-02-15,CUST_1274,Debit Card,Canceled,41117
ORD_1526,2024-09-01,CUST_1115,Net Banking,Canceled,1597
ORD_1527,2025-10-16,CUST_343,UPI,Shipped,41302
ORD_1528,2024-12-02,CUST_645,COD,Returned,11980
ORD_1529,2025-06-05,CUST_242,Debit Card,Processing,59439
ORD_1530,2025-10-31,CUST_1210,Debit Card,Delivered,23238
ORD_1531,2024-10-05,CUST_1498,UPI,Delivered,7463
ORD_1532,2025-07-30,CUST_65,Credit Card,Returned,37244
ORD_1533,2024-08-05,CUST_1493,Debit Card,Returned,21668
ORD_1534,2024-05-21,CUST_1656,Credit Card,Delivered,33424
ORD_1535,2024-08-01,CUST_1897,Credit Card,Delivered,24312
ORD_1536,2024-01-09,CUST_101,UPI,Delivered,37086
ORD_1537,2024-12-08,CUST_1013,UPI,Shipped,56189
ORD_1538,2024-07-02,CUST_1884,COD,Processing,4341
ORD_1539,2023-12-09,CUST_726,Net Banking,Returned,24214
ORD_1540,2024-04-29,CUST_1461,UPI,Processing,391
ORD_1541,2024-12-04,CUST_15,Debit Card,Canceled,8326
ORD_1542,2024-03-06,CUST_198,Credit Card,Delivered,35472
ORD_1543,2024-07-28,CUST_522,COD,Canceled,31132
ORD_1544,2025-11-05,CUST_1099,Credit Card,Delivered,37455
ORD_1545,2024-09-29,CUST_392,Credit Card,Processing,39980
ORD_1546,2024-01-11,CUST_1598,Credit Card,Processing,32733
ORD_1547,2023-12-21,CUST_1306,UPI,Processing,45117
ORD_1548,2025-04-23,CUST_83,Debit Card,Processing,4835
ORD_1549,2024-07-11,CUST_763,Credit Card,Delivered,28834
ORD_1550,2025-11-02,CUST_197,Credit Card,Delivered,6689
ORD_1551,2024-10-28,CUST_1269,Net Banking,Returned,38558
ORD_1552,2024-04-13,CUST_1541,UPI,Delivered,11703
ORD_1553,2024-11-10,CUST_212,COD,Canceled,39007
ORD_1554,2025-05-26,CUST_224,Debit Card,Processing,27181
ORD_1555,2024-11-01,CUST_783,Credit Card,Delivered,8728
ORD_1556,2024-07-04,CUST_1497,Debit Card,Processing,11941
ORD_1557,2024-10-03,CUST_1044,COD,Canceled,49919
ORD_1558,2025-05-28,CUST_875,Credit Card,Returned,51890
ORD_1559,2024-06-08,CUST_608,UPI,Returned,45280
ORD_1560,2025-05-21,CUST_277,COD,Shipped,43128
ORD_1561,2025-11-07,CUST_352,UPI,Returned,32251
ORD_1562,2023-12-21,CUST_1024,Net Banking,Processing,9574
ORD_1563,2024-02-24,CUST_1259,COD,Processing,11164
ORD_1564,2025-10-24,CUST_1844,UPI,Canceled,8336
ORD_1565,2025-03-17,CUST_40,Credit Card,Returned,54026
ORD_1566,2025-04-10,CUST_1496,Credit Card,Canceled,24495
ORD_1567,2023-11-28,CUST_1800,Debit Card,Shipped,34167
ORD_1568,2024-12-03,CUST_820,Debit Card,Processing,37415
ORD_1569,2024-08-28,CUST_43,COD,Shipped,499
ORD_1570,2025-03-15,CUST_89,COD,Canceled,59635
ORD_1571,2025-09-16,CUST_314,COD,Delivered,6460
ORD_1572,2025-01-13,CUST_1042,COD,Canceled,56985
ORD_1573,2025-07-13,CUST_285,Credit Card,Shipped,4187
ORD_1574,2024-05-08,CUST_740,Credit Card,Processing,1955
ORD_1575,2024-03-08,CUST_1344,COD,Returned,35530
ORD_1576,2024-03-08,CUST_1331,COD,Canceled,59688
ORD_1577,2025-02-09,CUST_1941,UPI,Shipped,37272
ORD_1578,2025-09-09,CUST_1450,Credit Card,Processing,53619
ORD_1579,2025-03-11,CUST_1648,COD,Canceled,58257
ORD_1580,2024-11-09,CUST_653,Debit Card,Delivered,57511
ORD_1581,2025-06-03,CUST_275,UPI,Returned,15965
ORD_1582,2024-04-17,CUST_1931,Debit Card,Processing,15757
ORD_1583,2025-09-13,CUST_1218,COD,Processing,56239
ORD_1584,2025-11-04,CUST_1179,Credit Card,Returned,47504
ORD_1585,2024-08-26,CUST_824,COD,Returned,44203
ORD_1586,2025-10-19,CUST_1339,UPI,Shipped,34329
ORD_1587,2023-11-22,CUST_287,UPI,Returned,42678
ORD_1588,2025-05-06,CUST_1466,UPI,Delivered,39474
ORD_1589,2025-10-06,CUST_468,Net Banking,Canceled,28861
ORD_1590,2025-10-31,CUST_366,Net Banking,Returned,14350
ORD_1591,2023-11-28,CUST_222,Credit Card,Returned,50698
ORD_1592,2024-04-12,CUST_1972,Debit Card,Canceled,23768
ORD_1593,2025-01-15,CUST_415,Credit Card,Shipped,7970
ORD_1594,2024-02-03,CUST_1239,UPI,Delivered,42903
ORD_1595,2025-06-10,CUST_846,COD,Shipped,35276
ORD_1596,2024-03-28,CUST_1914,UPI,Processing,26314
ORD_1597,2025-04-05,CUST_1098,Net Banking,Returned,2630
ORD_1598,2025-05-14,CUST_1714,UPI,Canceled,58756
ORD_1599,2024-02-15,CUST_250,Net Banking,Canceled,7386
ORD_1600,2025-05-02,CUST_1847,COD,Delivered,58336
ORD_1601,2025-03-22,CUST_823,Net Banking,Returned,10740
ORD_1602,2023-11-21,CUST_817,UPI,Processing,30620
ORD_1603,2025-03-09,CUST_1838,Net Banking,Processing,13822
ORD_1604,2024-04-04,CUST_573,Debit Card,Shipped,14040
ORD_1605,2023-12-05,CUST_167,Debit Card,Shipped,21940
ORD_1606,2024-02-01,CUST_31,UPI,Shipped,17277
ORD_1607,2025-07-01,CUST_569,Debit Card,Delivered,32336
ORD_1608,2024-05-26,CUST_694,Net Banking,Returned,16679
ORD_1609,2025-05-13,CUST_688,Net Banking,Canceled,19829
ORD_1610,2024-07-20,CUST_979,Credit Card,Returned,21857
ORD_1611,2024-03-27,CUST_168,Net Banking,Shipped,24277
ORD_1612,2025-09-23,CUST_897,Net Banking,Returned,26717
ORD_1613,2024-10-17,CUST_500,UPI,Returned,53835
ORD_1614,2024-08-23,CUST_1235,COD,Returned,4148
ORD_1615,2025-05-01,CUST_781,Debit Card,Returned,32482
ORD_1616,2024-01-31,CUST_1482,Net Banking,Shipped,54971
ORD_1617,2024-01-23,CUST_500,Net Banking,Delivered,28898
ORD_1618,2025-10-20,CUST_1504,COD,Shipped,50454
ORD_1619,2024-04-06,CUST_1461,Net Banking,Processing,27668
ORD_1620,2024-02-25,CUST_158,Credit Card,Delivered,26733
ORD_1621,2025-01-02,CUST_478,COD,Processing,9705
ORD_1622,2023-11-21,CUST_594,COD,Shipped,28422
ORD_1623,2024-09-30,CUST_1084,Debit Card,Returned,24905
ORD_1624,2024-07-08,CUST_558,Net Banking,Delivered,52092
ORD_1625,2024-08-30,CUST_990,COD,Shipped,44524
ORD_1626,2023-12-25,CUST_1939,Debit Card,Returned,54719
ORD_1627,2024-09-02,CUST_476,COD,Shipped,331
ORD_1628,2025-08-01,CUST_79,COD,Delivered,8470
ORD_1629,2025-06-06,CUST_1205,UPI,Shipped,25187
ORD_1630,2024-06-12,CUST_1401,Net Banking,Returned,5913
ORD_1631,2024-07-18,CUST_1796,Debit Card,Processing,8555
ORD_1632,2025-06-23,CUST_1518,Net Banking,Delivered,16707
ORD_1633,2025-10-29,CUST_806,Credit Card,Returned,48951
ORD_1634,2024-03-10,CUST_737,Debit Card,Delivered,36299
ORD_1635,2024-04-26,CUST_213,Credit Card,Shipped,34099
ORD_1636,2025-05-02,CUST_818,Net Banking,Delivered,40306
ORD_1637,2025-07-11,CUST_63,COD,Shipped,45789
ORD_1638,2025-05-25,CUST_1279,COD,Delivered,23524
ORD_1639,2025-07-04,CUST_1359,Credit Card,Processing,32845
ORD_1640,2024-11-04,CUST_1157,COD,Canceled,1880
ORD_1641,2024-01-31,CUST_443,UPI,Canceled,23777
ORD_1642,2024-09-06,CUST_1616,Net Banking,Shipped,25065
ORD_1643,2024-02-15,CUST_791,UPI,Canceled,33259
ORD_1644,2023-11-28,CUST_1930,UPI,Delivered,14539
ORD_1645,2025-08-15,CUST_590,Credit Card,Returned,30232
ORD_1646,2024-09-08,CUST_1393,Debit Card,Processing,50612
ORD_1647,2025-08-20,CUST_112,COD,Shipped,13982
ORD_1648,2025-04-18,CUST_230,Credit Card,Processing,16197
ORD_1649,2024-08-13,CUST_1478,Net Banking,Delivered,41900
ORD_1650,2024-02-21,CUST_509,Credit Card,Shipped,22706
ORD_1651,2025-07-20,CUST_1461,Debit Card,Canceled,56367
ORD_1652,2025-02-26,CUST_1109,Net Banking,Shipped,59927
ORD_1653,2025-01-30,CUST_111,COD,Processing,47840
ORD_1654,2024-06-24,CUST_1876,COD,Processing,24676
ORD_1655,2024-12-16,CUST_58,UPI,Processing,28204
ORD_1656,2024-11-11,CUST_1225,COD,Processing,4930
ORD_1657,2025-06-28,CUST_1979,UPI,Delivered,9937
ORD_1658,2025-02-03,CUST_1445,COD,Returned,31806
ORD_1659,2024-03-31,CUST_542,COD,Shipped,56679
ORD_1660,2024-09-07,CUST_252,UPI,Processing,38039
ORD_1661,2023-11-20,CUST_1355,Net Banking,Returned,11806
ORD_1662,2024-07-16,CUST_435,Debit Card,Processing,38582
ORD_1663,2025-02-05,CUST_409,Credit Card,Delivered,50762
ORD_1664,2025-09-26,CUST_1339,Debit Card,Shipped,31523
ORD_1665,2025-07-31,CUST_1643,UPI,Canceled,9211
ORD_1666,2024-08-17,CUST_195,Credit Card,Returned,51658
ORD_1667,2024-05-15,CUST_1167,Net Banking,Delivered,21537
ORD_1668,2024-09-28,CUST_139,UPI,Shipped,15101
ORD_1669,2024-08-02,CUST_1396,COD,Canceled,52650
ORD_1670,2023-12-26,CUST_1035,COD,Delivered,58450
ORD_1671,2025-07-09,CUST_625,Net Banking,Delivered,37909
ORD_1672,2024-10-07,CUST_939,COD,Canceled,324
ORD_1673,2024-05-25,CUST_1630,COD,Returned,28812
ORD_1674,2024-07-04,CUST_1512,Debit Card,Returned,46601
ORD_1675,2024-10-28,CUST_1187,Credit Card,Canceled,1214
ORD_1676,2025-02-04,CUST_1522,UPI,Processing,20566
ORD_1677,2025-03-05,CUST_398,Net Banking,Delivered,24043
ORD_1678,2024-10-30,CUST_1405,Debit Card,Shipped,40060
ORD_1679,2025-07-31,CUST_1649,UPI,Delivered,34287
ORD_1680,2025-05-18,CUST_162,Net Banking,Canceled,34792
ORD_1681,2025-05-16,CUST_943,Net Banking,Shipped,44015
ORD_1682,2024-11-28,CUST_1259,COD,Canceled,5192
ORD_1683,2024-07-18,CUST_829,Net Banking,Returned,21477
ORD_1684,2024-06-24,CUST_950,Net Banking,Delivered,22122
ORD_1685,2024-06-24,CUST_32,Debit Card,Shipped,59231
ORD_1686,2025-06-09,CUST_751,UPI,Canceled,53496
ORD_1687,2025-07-14,CUST_627,Debit Card,Delivered,33370
ORD_1688,2024-08-14,CUST_1755,Credit Card,Canceled,34690
ORD_1689,2023-12-03,CUST_1180,COD,Returned,11947
ORD_1690,2024-05-12,CUST_431,Net Banking,Processing,38868
ORD_1691,2024-12-30,CUST_1754,Net Banking,Processing,8001
ORD_1692,2024-05-02,CUST_778,UPI,Returned,56017
ORD_1693,2024-04-03,CUST_1393,UPI,Delivered,48212
ORD_1694,2025-02-03,CUST_53,UPI,Canceled,9801
ORD_1695,2025-09-30,CUST_470,Net Banking,Canceled,41838
ORD_1696,2025-03-03,CUST_1436,COD,Processing,55872
ORD_1697,2023-12-16,CUST_574,UPI,Returned,39853
ORD_1698,2025-05-02,CUST_1322,Net Banking,Delivered,9095
ORD_1699,2024-02-08,CUST_1932,Debit Card,Canceled,16783
ORD_1700,2024-02-08,CUST_1883,Credit Card,Returned,50522
ORD_1701,2024-09-06,CUST_401,Credit Card,Processing,5303
ORD_1702,2025-05-20,CUST_89,Debit Card,Returned,14315
ORD_1703,2025-03-01,CUST_399,UPI,Returned,51217
ORD_1704,2024-06-21,CUST_1013,COD,Returned,32089
ORD_1705,2024-08-17,CUST_794,Net Banking,Processing,22205
ORD_1706,2025-10-17,CUST_729,UPI,Returned,14836
ORD_1707,2024-04-27,CUST_1772,UPI,Delivered,15454
ORD_1708,2025-03-16,CUST_1734,COD,Returned,43356
ORD_1709,2025-09-07,CUST_924,Credit Card,Returned,49452
ORD_1710,2025-07-31,CUST_1248,Debit Card,Returned,23747
ORD_1711,2025-10-13,CUST_1404,Credit Card,Delivered,26313
ORD_1712,2024-07-29,CUST_1370,COD,Canceled,23202
ORD_1713,2024-11-11,CUST_928,Credit Card,Canceled,51529
ORD_1714,2025-04-30,CUST_1145,Debit Card,Delivered,4943
ORD_1715,2024-08-07,CUST_516,Debit Card,Canceled,8061
ORD_1716,2025-01-13,CUST_1556,Net Banking,Processing,8044
ORD_1717,2025-08-05,CUST_1457,COD,Delivered,6973
ORD_1718,2024-09-14,CUST_925,Debit Card,Shipped,24121
ORD_1719,2025-03-10,CUST_276,Debit Card,Canceled,15657
